,var1(t),var1(t+1),var1(t+2),var1(t+3),var1(t+4),var1(t+5),var1(t+6),var1(t+7),var1(t+8),var1(t+9),var1(t+10),var1(t+11),var1(t+12),var1(t+13),var1(t+14),var1(t+15)
2019-01-09 07:00:00,0.0,0.0,0.0,0.0,0.0,1.075990303338326,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071
2019-01-09 07:15:00,0.0,0.0,0.0,0.0,1.075990303338326,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439
2019-01-09 07:30:00,0.0,0.0,0.0,1.075990303338326,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743
2019-01-09 07:45:00,0.0,0.0,1.075990303338326,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313
2019-01-09 08:00:00,0.0,1.075990303338326,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673
2019-01-09 08:15:00,1.075990303338326,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975
2019-01-09 08:30:00,3.2944820752925983,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628
2019-01-09 08:45:00,5.936503572075515,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512
2019-01-09 09:00:00,8.803588804946735,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817
2019-01-09 09:15:00,11.742461830924615,14.64109341103271,17.415447861862432,20.000389762045884,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374
2019-01-09 09:30:00,23.281378605845568,25.219293874499865,26.694364737005976,22.34671511100746,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933
2019-01-09 09:45:00,24.945859170450866,26.349614739302062,27.35717861498594,24.4169825033738,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002
2019-01-09 10:00:00,26.226888732561026,27.208596293551103,27.869019656968824,26.18401478550071,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002,20.419816289357428
2019-01-09 10:15:00,27.402339989542504,28.09567526009308,28.538670885854994,27.62440780242439,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002,20.419816289357428,17.882005370664427
2019-01-09 10:30:00,28.375669176996958,28.85655227293988,29.146639659156982,28.723812195097743,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002,20.419816289357428,17.882005370664427,15.148788509389325
2019-01-09 10:45:00,29.38890795073573,29.79001824982999,30.040429127819166,29.47020355564313,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002,20.419816289357428,17.882005370664427,15.148788509389325,12.278459001294665
2019-01-09 11:00:00,30.32158418074028,30.664540604507835,30.870980542289054,29.85943110541673,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002,20.419816289357428,17.882005370664427,15.148788509389325,12.278459001294665,9.351184029967017
2019-01-09 11:15:00,30.990627137224134,31.234714224731878,31.35243417816578,29.886985097439975,29.554199751086628,28.86295892232512,27.821121327455817,26.43661493508374,24.728930600943933,22.71362401886002,20.419816289357428,17.882005370664427,15.148788509389325,12.278459001294665,9.351184029967017,6.472973705490596
2019-01-09 11:30:00,31.38837432483396,31.51526962144492,31.51788767790535,31.398777327163344,31.1476388463058,30.747314301781714,30.167816110851575,29.37987173740756,28.338221558125667,27.00291046037437,25.331199546369525,23.29064533560769,20.854689907643294,18.02232719949908,14.82821355973376,11.364774097094303
2019-01-09 11:45:00,31.62495997652015,31.628147709522352,31.503727594779644,31.24178657581847,30.825977372016435,30.227495393020543,29.418601774846355,28.355812773835392,27.00113232931277,25.313821946236352,23.26331987408609,20.82462521100447,17.9976702939066,14.817037244690402,11.3735222201409,7.840210794889537
2019-01-09 12:00:00,31.647918185037504,31.522541855104357,31.258655550416048,30.8400582402109,30.23815876841869,29.42549492921152,28.358903341501225,27.00074127843906,25.310630976171268,23.258349886768436,20.81917758908334,17.99321506903856,14.815030110325909,11.375123644714394,7.84587712736357,4.531275685329204
2019-01-09 12:15:00,31.492954995068782,31.231969297679345,30.817535086345135,30.220750241942067,29.41374866469505,28.352899507735785,27.00004316685048,25.314273093219796,23.264867207301847,20.826688643421654,17.999580910528195,14.818115716367364,11.373200253137677,7.8382093294530675,4.518890056313077,1.8879217685605179
2019-01-09 12:30:00,31.207012712692023,30.795839804704357,30.203093025306764,29.400614417000938,28.34443600161873,26.996021857428193,25.314077522434477,23.26750823112566,20.83085732869611,18.003751744171282,14.820719913071995,11.372895488999218,7.83427720141991,4.511766179443506,1.8796239208062724,0.4230585650734958
2019-01-09 12:45:00,30.77409796509824,30.183767155520744,29.384109792761908,28.331026297616877,26.98582532675561,25.3070453586212,23.2634165205067,20.82931107367848,18.00419793849086,14.82247903058951,11.375218162583066,7.836437585914446,4.513210802376673,1.8801776270086799,0.4230418783793594,0.0
2019-01-09 13:00:00,30.12996051579355,29.330526765694135,28.27880595047044,26.936583058644185,25.26284554392315,23.226664455685277,20.80257634739504,17.98990101759192,14.822424109395882,11.389913135954366,7.864152621079865,4.548870958982823,1.9149918903464984,0.4483460854860855,0.0,0.0
2019-01-09 13:15:00,29.263178823608772,28.203901989414156,26.857391470234425,25.184233468548765,23.15488093564767,20.74483959246345,17.953643293547774,14.814124803970891,11.413361526724177,7.917990379738187,4.623560698397387,1.991241363719865,0.5053563432395263,0.0,0.0,0.0
2019-01-09 13:30:00,28.08300376827956,26.720297702158422,25.04059869720666,23.017500418155926,20.62884041196602,17.87498316105868,14.787243933632487,11.447659085695507,8.012804032363169,4.76187167144625,2.136021062695807,0.6151565640986414,0.0,0.0,0.0,0.0
2019-01-09 13:45:00,26.5917301597728,24.90080622066945,22.87930072123314,20.50761329720557,17.787204559210643,14.748174324995825,11.46785349284047,8.093113241559145,4.887092579247678,2.2709164107711617,0.7189992362824055,0.0,0.0,0.0,0.0,0.0
2019-01-09 14:00:00,24.81884040693519,22.795637162177986,20.431134293068393,17.72758276487584,14.714592902771855,11.467058520129052,8.126606245626654,4.947503149183211,2.339514053890356,0.7731493101990824,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 14:15:00,22.746020978759635,20.383231251031475,17.686560387864393,14.685550150776708,11.454076467686733,8.13136306573029,4.967425380422385,2.3663064391861846,0.7957933747756754,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 14:30:00,20.381319477306008,17.68470598384431,14.683909842222542,11.452797868564469,8.130553711623424,4.967106868319954,2.366363065318904,0.7959875297280605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 14:45:00,17.70745708635935,14.708791261157167,11.47858331258231,8.155495850765776,4.988935422117046,2.382681118960067,0.8058497287936147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 15:00:00,14.785458267082081,11.573368947835482,8.26279625819512,5.097118087202702,2.4743670112768767,0.8671364814845982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 15:15:00,11.432523728727606,8.089042045589265,4.910722736334635,2.309007848307243,0.7530582304719157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-09 15:30:00,1.4740793283317253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-26 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115
2019-01-26 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636
2019-01-26 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515
2019-01-26 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798
2019-01-26 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65142267512115,2.8977865314615636,6.3855254379485515,10.495942354120798,14.660265367361726
